title,originallink,link,description,pubDate
"'윤 대통령 20년 지기' 주기환 전 민생특보, 이번엔 연봉 3억 자리에",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12212485,https://n.news.naver.com/mnews/article/437/0000408154?sid=100,<b>기업</b> 구조조정과 <b>부실</b>채권 관리란 상임감사의 주 업무와는 무관한 경력입니다. 유암코는 주 전 특보 선임 배경에 대해 &quot;절차에 따라 추천이 오면 진행된다&quot;고만 밝혔습니다. 결국 윤 대통령과의 인연이 이번 채용에... ,"Wed, 28 Aug 2024 19:39:00 +0900"
"6월 말 국내은행 <b>부실</b>채권 비율, 4년 만에 최대… BIS는 양호 수준",http://www.segye.com/newsView/20240828516825?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003963990?sid=101,뉴시스 28일 금융감독원에 따르면 <b>기업</b>여신의 <b>부실</b>채권 증가세가 확대되면서 이 비율은 지난해 12월 말과 비교해 0.03%포인트 상승했다. 6월 말 <b>부실</b>채권 잔액은 14조4000억원으로 같은 기간 1조원이 늘었다. 다만... ,"Wed, 28 Aug 2024 19:07:00 +0900"
"충남도, 지역 우수 건설<b>기업</b> 발굴·인증한다",http://www.bzeronews.com/news/articleView.html?idxno=674792,http://www.bzeronews.com/news/articleView.html?idxno=674792,"아울러 영업정지 이상 행정처분을 받은 경우, 부도·회생 등 <b>부실기업</b>에 해당할 경우, 중대재해 발생 이력이 있는 경우에는 선정 대상에서 제외한다. 면담에서는 공사 수행 능력, 시장 진출 가능성, 기업 대표 자질을... ","Wed, 28 Aug 2024 18:40:00 +0900"
<b>부실</b>채권 비율 상승세 지속… 2분기 신규 발생 6.4조원,https://www.imaeil.com/page/view/2024082810400388528,https://n.news.naver.com/mnews/article/088/0000901292?sid=101,"신규 <b>부실</b>은 <b>기업</b>여신에서 5조원을 기록하며 전 분기 대비 1조9천억원 늘어났고, 가계여신에선 1조3천억원으로 1천억원 증가했다. <b>부실</b>채권 비율은 코로나19 여파와 고금리 등의 영향으로 지난 2022년 9월(0.38%) 이후... ","Wed, 28 Aug 2024 18:31:00 +0900"
은행 <b>부실</b>채권 4년 만에 최대...중소<b>기업</b> <b>부실</b>채권 급증,https://www.ntoday.co.kr/news/articleView.html?idxno=108957,https://www.ntoday.co.kr/news/articleView.html?idxno=108957,특히 2분기 중 신규발생 <b>부실</b>채권 6조4000억원으로 전분기 대비 1조9000억원 증가했는데 <b>기업</b>여신 신규<b>부실</b>이 5조원으로 전 분기(3조1000억원) 대비 1조9000억원 늘어난 영향으로 분석된다. 대<b>기업</b>이 5000억원으로... ,"Wed, 28 Aug 2024 17:56:00 +0900"
"충남도, 우수 건설<b>기업</b> 발굴·인증",http://www.breaknews.com/1053098,http://www.breaknews.com/1053098,"아울러 영업정지 이상 행정처분을 받은 경우, 부도·회생 등 <b>부실기업</b>에 해당할 경우, 중대재해 발생 이력이 있는 경우에는 선정 대상에서 제외한다. 면담에서는... ","Wed, 28 Aug 2024 17:54:00 +0900"
국내은행 BIS 자본비율 소폭 개선…<b>부실</b>채권 비율은 지속 상승,https://sports.hankooki.com/news/articleView.html?idxno=6873404,https://sports.hankooki.com/news/articleView.html?idxno=6873404,"부문별 <b>부실</b>채권비율을 보면 <b>기업</b>여신 <b>부실</b>채권비율은 전분기 말보다 0.04%포인트 상승한 0.65%였다. 대<b>기업</b>여신이 0.04%포인트 하락한 0.44%, 중소<b>기업</b>여신이 0.08%포인트 오른 0.77%로 집계됐다. 가계여신은 전분기... ","Wed, 28 Aug 2024 17:44:00 +0900"
[관점] '임종룡과 얼굴들'②,https://news.dealsitetv.com/news/articleView.html?idxno=122026,https://news.dealsitetv.com/news/articleView.html?idxno=122026,한보와 기아 등에서 촉발된 <b>기업</b><b>부실</b> 불길로 2금융과 증권이 초토화되고 은행권마저 화마에 휩싸여 국가 금융시스템이 누란의 위기에 처했을 때 구원의 손길은 뜻밖에 나라 밖에서 오지 않았던가? 그 때 위기를 기회로... ,"Wed, 28 Aug 2024 17:40:00 +0900"
은행 <b>부실</b>채권 2분기 6.4조원↑…잔액 4년 만에 최대,https://www.hankyung.com/article/2024082822431,https://n.news.naver.com/mnews/article/015/0005026913?sid=101,전분기(4조5000억원) 대비 1조9000억원 증가했다. <b>부실</b>채권 잔액은 14조4000억원으로 2020년 2분기(15조원) 후 최대 규모다. <b>기업</b>여신 신규 <b>부실</b>이 5조원으로 전분기(3조1000억원)보다 1조9000억원 늘었다.,"Wed, 28 Aug 2024 17:31:00 +0900"
500만 원 못 받은 남자... 말도 못하고 있는 사연,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003058144&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002444327?sid=102,위니아를 <b>부실기업</b>에 이르게 했다&quot;라고 주장합니다. 박 회장은 법정관리 신청 전에도 대유 위니아로부터 10억 원을 횡령한 혐의로 검찰로부터 기소됐습니다. 대유 위니아 임금체불 사태가 사회적 문제로 대두된 지난해... ,"Wed, 28 Aug 2024 17:31:00 +0900"
"충남도, 지역 우수 건설<b>기업</b> 발굴·인증 나선다",https://www.newsis.com/view/NISX20240828_0002866581,https://n.news.naver.com/mnews/article/003/0012753819?sid=102,"아울러 영업정지 이상 행정처분을 받은 경우, 부도·회생 등 <b>부실 기업</b>에 해당할 경우, 중대재해 발생 이력이 있는 경우에는 선정 대상에서 제외한다. 면담에서는 공사 수행 능력, 시장 진출 가능성, 기업 대표 자질을... ","Wed, 28 Aug 2024 17:15:00 +0900"
"은행권, <b>기업</b>대출 확대 부작용···<b>부실</b>채권 증가에 건전성 관리 '딜레...",https://www.sisajournal-e.com/news/articleView.html?idxno=405338,https://www.sisajournal-e.com/news/articleView.html?idxno=405338,그 결과 <b>기업</b>여신의 <b>부실</b>채권 비율은 전분기 말(0.61%) 대비 0.04%포인트 상승한 0.65%를 기록했다. 이 중 중소<b>기업</b> 여신의 <b>부실</b>채권 비율이 같은 기간 0.69%에서 0.77%로 한 분기 만에 0.08%포인트 상승했다. 반면 대<b>기업</b>... ,"Wed, 28 Aug 2024 17:00:00 +0900"
은행 <b>부실</b>채권 4년만 최대···상승률 KB국민-우리-신한-하나 순 높아,https://www.womaneconomy.co.kr/news/articleView.html?idxno=225526,https://www.womaneconomy.co.kr/news/articleView.html?idxno=225526,"부문별 <b>부실</b>채권비율은 <b>기업</b>여신 <b>부실</b>채권비율이 전분기 말보다 0.04%포인트 올라 0.65%를 기록했다. 대<b>기업</b>여신은 0.04%포인트 하락한 0.44%, 중소<b>기업</b>여신은 0.08%포인트 오른 0.77%였다. 가계여신은 0.27%를... ","Wed, 28 Aug 2024 16:42:00 +0900"
중기 <b>부실</b> 악화에 은행 <b>부실</b>채권 4년만에 최대,https://www.sedaily.com/NewsView/2DD6YOL9Y6,https://n.news.naver.com/mnews/article/011/0004385408?sid=101,경기 침체가 장기화하면서 중소<b>기업</b>의 <b>부실</b>채권이 급증한 탓이다. 28일 금융감독원에 따르면 국내 은행의 올 6월 말 기준 <b>부실</b>채권은 14조 4000억 원으로 전 분기(13조 4000억 원) 대비 1조 원 증가했다. 2020년 2분기... ,"Wed, 28 Aug 2024 16:22:00 +0900"
"국내 은행 <b>부실</b>채권비율, 3년래 최고",https://www.pressian.com/pages/articles/2024082814524264419?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002347984?sid=101,"대<b>기업</b> 신규 <b>부실</b>채권은 5000억 원으로 전분기에 비해 2000억 원 증가하는 데 그쳤으나, 중소<b>기업</b> <b>부실</b>채권이 1개 분기 사이 1조7000억 원 증가해 4조5000억 원이 됐다. 가계여신 신규 <b>부실</b>은 1조3000억 원이었다.... ","Wed, 28 Aug 2024 16:01:00 +0900"
고금리 장기화 속 은행권 <b>기업</b> <b>부실</b>채권 급증...연체율도 악화일로,http://www.m-i.kr/news/articleView.html?idxno=1154229,http://www.m-i.kr/news/articleView.html?idxno=1154229,"사진=연합뉴스 매일일보 = 이광표 기자  |  국내외 시장환경 악화 등으로 올 2분기말 기준, 국내 중소<b>기업</b>의 <b>부실</b>채권 규모가 빠르게 증가한 것으로 나타났다 올해 2분기 국내은행의 <b>부실</b>채권비율이 지속 상승했다는... ","Wed, 28 Aug 2024 15:58:00 +0900"
치솟는 국내은행 <b>부실</b>채권비율… 신규 <b>부실</b> 껑충,https://www.sisaweek.com/news/articleView.html?idxno=217613,https://www.sisaweek.com/news/articleView.html?idxno=217613,부문별 <b>부실</b>채권비율을 보면 전체 <b>기업</b>여신 <b>부실</b>채권비율(0.65%)은 전 분기 말 대비 0.04%p트 상승했다. 대<b>기업</b>여신(0.44%)은 전분기말 대비 0.04%p 하락했으나 중소<b>기업</b>여신(0.77%)은 0.08%p 올랐다. 중소<b>기업</b> 중... ,"Wed, 28 Aug 2024 15:48:00 +0900"
은행 <b>부실</b>채권 4년 만에 최고치...중소<b>기업</b> '위험',https://www.greened.kr/news/articleView.html?idxno=318060,https://www.greened.kr/news/articleView.html?idxno=318060,부문별 <b>부실</b>채권비율을 살펴보면 전체 <b>기업</b>여신 <b>부실</b>채권비율(0.65%)은 전분기말 대비 0.04%포인트 상승했다. 대<b>기업</b>여신(0.44%)은 전분기말 대비 0.04%포인트 하락한 반면 중소<b>기업</b>여신(0.77%)은 0.08%포인트 상승했다.... ,"Wed, 28 Aug 2024 15:23:00 +0900"
"6월 말 국내은행 <b>부실</b>채권비율 0.53%로 상승, 3년 만에 최고치",https://www.businesspost.co.kr/BP?command=article_view&num=363813,https://www.businesspost.co.kr/BP?command=article_view&num=363813,이 가운데 <b>기업</b>여신 <b>부실</b>채권은 6월 말 기준 11조6천억 원으로 1분기보다 9천억 원 늘어났다. 같은 기간 가계여신 <b>부실</b>채권은 2조6천억 원으로 2024년 3월 말보다 1천억 원 증가했고 신용카드 <b>부실</b>채권은 2천억 원으로... ,"Wed, 28 Aug 2024 15:20:00 +0900"
6월 은행 <b>부실</b>채권비율 0.53%로 상승...&quot;연체율 상승세 지속&quot;,https://www.delighti.co.kr/news/articleView.html?idxno=85263,https://www.delighti.co.kr/news/articleView.html?idxno=85263,"부문별 <b>부실</b>채권비율을 살펴보면 <b>기업</b>여신 <b>부실</b>채권비율은 전분기 말보다 0.04%p 상승한 0.65%였다. 대<b>기업</b>여신이 0.04%p 하락한 0.44%, 중소<b>기업</b>여신이 0.08%p 오른 0.77% 였다. 가계여신은 전분기 말과 유사한 0.27... ","Wed, 28 Aug 2024 15:10:00 +0900"
은행 <b>부실</b>채권 비율 4년 만 최고치…자산건전성 빨간불,http://www.newsprime.co.kr/news/article.html?no=652618,http://www.newsprime.co.kr/news/article.html?no=652618,대<b>기업</b> <b>부실</b>채권은 전분기 대비 2000억원 상승한 5000억원을 기록했다. 중소<b>기업</b> <b>부실</b>채권은 전분기 대비 1조7000억원 늘어 4조5000억원을 기록했다. 가계여신 신규<b>부실</b>은 1조3000억원으로 전분기 1조2000억원 대비... ,"Wed, 28 Aug 2024 15:08:00 +0900"
"충남도, 지역 우수 건설<b>기업</b> 발굴·인증",http://www.seoulfn.com/news/articleView.html?idxno=530928,http://www.seoulfn.com/news/articleView.html?idxno=530928,"아울러 영업정지 이상 행정처분을 받은 경우, 부도·회생 등 <b>부실기업</b>에 해당할 경우, 중대재해 발생 이력이 있는 경우에는 선정 대상에서 제외한다. 이강섭 도 건설정책과장은 &quot;발전 가능성이 높고 책임 의식을 갖춘... ","Wed, 28 Aug 2024 15:05:00 +0900"
은행 <b>부실</b>채권 14조4000억 원… 4년 만에 최대 규모,https://www.skyedaily.com/news/news_view.html?ID=244619,https://www.skyedaily.com/news/news_view.html?ID=244619,<b>기업</b>여신 <b>부실</b>채권비율은 0.65%로 전 분기(0.61%) 대비 0.04%p 올랐다. 이 중 대<b>기업</b>여신 <b>부실</b>채권비율은 0.44%로 전 분기(0.48%) 대비 0.04%p 하락한 반면 중소<b>기업</b>여신 <b>부실</b>채권비율은 0.77%로 전 분기(0.69%) 대비 0.08%p... ,"Wed, 28 Aug 2024 14:24:00 +0900"
6월 은행 <b>부실</b>채권비율 0.53%…전분기 대비 0.03%p↑,https://www.mediapen.com/news/view/948850,https://www.mediapen.com/news/view/948850,"부문별 <b>부실</b>채권비율을 살펴보면 <b>기업</b>여신 <b>부실</b>채권비율은 전분기 말보다 0.04%p 상승한 0.65%였다. 대<b>기업</b>여신이 0.04%p 하락한 0.44%, 중소<b>기업</b>여신이 0.08%p 오른 0.77%를 기록했다. 가계여신은 전분기 말과 유사한... ","Wed, 28 Aug 2024 14:10:00 +0900"
은행 대출 수난시대...<b>기업</b>대출 ‘<b>부실</b>’·가계대출 ‘압박’,https://www.nspna.com/news/?mode=view&newsid=715207,https://www.nspna.com/news/?mode=view&newsid=715207,"지난달 4대 은행 <b>기업</b>대출 잔액 798조 2160억원 상반기 은행 <b>기업</b>여신 <b>부실</b>채권 11조 6000억원 금감원, “가계대출 연간계획보다 높으면 패널티” (서울=NSP통신) 강수인 기자 = 금융당국의 가계대출에 대한 압박과 이를... ","Wed, 28 Aug 2024 13:50:00 +0900"
"충남도, 지역 우수 건설<b>기업</b> 발굴·인증",https://daily.hankooki.com/news/articleView.html?idxno=1121395,https://daily.hankooki.com/news/articleView.html?idxno=1121395,"아울러 영업정지 이상 행정처분을 받은 경우, 부도·회생 등 <b>부실기업</b>에 해당할 경우, 중대재해 발생 이력이 있는 경우에는 선정 대상에서 제외한다. 면담에서는 공사 수행 능력, 시장 진출 가능성, 기업 대표 자질을... ","Wed, 28 Aug 2024 13:36:00 +0900"
"충남도, 지역 우수 건설<b>기업</b> 발굴·인증한다",https://www.ccdailynews.com/news/articleView.html?idxno=2293681,https://www.ccdailynews.com/news/articleView.html?idxno=2293681,"아울러 영업정지 이상 행정처분을 받은 경우, 부도·회생 등 <b>부실기업</b>에 해당할 경우, 중대재해 발생 이력이 있는 경우에는 선정 대상에서 제외한다. 면담에서는 공사 수행 능력, 시장 진출 가능성, 기업 대표 자질을... ","Wed, 28 Aug 2024 13:30:00 +0900"
은행 신규 <b>부실</b>채권 6년 만에 최악,https://www.naeil.com/news/read/521427?ref=naver,https://www.naeil.com/news/read/521427?ref=naver,중소<b>기업</b> 신규 <b>부실</b>이 급증한 영향이 컸다. 이복현 금융감독원장이 27일 오전 서울 서대문구 이화여자대학교에서 열린 2024 국제컨퍼런스에서 개회사를 하고 있다. 연합뉴스 28일 금융감독원이 발표한 ‘국내... ,"Wed, 28 Aug 2024 13:06:00 +0900"
"은행권, 주담대 줄이기 총력전, 더 불안한 <b>기업</b>대출로 쏠리나",https://www.naeil.com/news/read/521433?ref=naver,https://www.naeil.com/news/read/521433?ref=naver,금융감독원이 28일 발표한 '은행권 2분기 <b>부실</b>채권 현황'에서도 중소<b>기업</b> <b>부실</b>채권은 0.77%로 전체 <b>부실</b>채권 규모(0.53%)에 비해 높았다. 금융권 관계자는 “급증하는 주담대 증가 추세를 꺾어야 하는 것은 맞다”면서도... ,"Wed, 28 Aug 2024 13:06:00 +0900"
빚더미 공공기관… 재무 개선 ‘헛바퀴’,https://www.skyedaily.com/news/news_view.html?ID=244643,https://www.skyedaily.com/news/news_view.html?ID=244643,통상 200%를 기준으로 이보다 높으면 ‘<b>부실 기업</b>(기관)’으로 본다. 앞서 기획재정부는 지난해 8월 말 한국전력공사(한전)·한국가스공사(가스공사) 등 빚이 많은 14개 공공기관을 선정해 재무위험 공공기관으로... ,"Wed, 28 Aug 2024 12:54:00 +0900"
은행 <b>부실</b>채권 14.4조원…4년만에 최대,https://news.mtn.co.kr/news-detail/2024082812080071012,https://news.mtn.co.kr/news-detail/2024082812080071012,"지난 2분기에만 신규 <b>부실</b>채권이 6조4000억원 발생했다, <b>기업</b>여신 신규 <b>부실</b>이 5조원으로 한 분기만에 1조9000억원 증가했다. 가계여신 신규 <b>부실</b>은 1조3000억원으로 1000억원 늘었다. 6월 기준 은행 <b>부실</b>채권비율은... ","Wed, 28 Aug 2024 12:14:00 +0900"
충남-일본 미래세대 문화교류 새 지평 [힘쎈충남 브리핑],https://www.kukinews.com/article/view/kuk202408280075,https://www.kukinews.com/article/view/kuk202408280075,"아울러 영업정지 이상 행정처분을 받은 경우, 부도·회생 등 <b>부실기업</b>에 해당할 경우, 중대재해 발생 이력이 있는 경우에는 선정 대상에서 제외한다. 면담에서는 공사 수행 능력, 시장 진출 가능성, 기업 대표 자질을... ","Wed, 28 Aug 2024 12:02:00 +0900"
2분기 은행권 <b>부실</b>채권액 14.4조원...전분기比 1조 증가,https://www.thepublic.kr/news/articleView.html?idxno=233714,https://www.thepublic.kr/news/articleView.html?idxno=233714,"특히 신규 <b>부실</b>은 <b>기업</b>여신 부문에서 5조원 증가한 것이 큰 영향을 미쳤다. <b>부실</b>채권 정리 규모는 5조 4000억원으로, 전 분기 대비 1조 9000억원 늘었다. 정리 방법으로는 상·매각이 3조 2000억원, 담보 처분을 통한... ","Wed, 28 Aug 2024 12:00:00 +0900"
충남도지사가 인증한 신뢰 건설<b>기업</b> 찾습니다,https://www.asiatoday.co.kr/view.php?key=20240828010015477,https://www.asiatoday.co.kr/view.php?key=20240828010015477,"아울러 영업정지 이상 행정처분을 받은 경우, 부도·회생 등 <b>부실기업</b>에 해당할 경우, 중대재해 발생 이력이 있는 경우에는 선정 대상에서 제외한다. 면담에서는 공사 수행 능력, 시장 진출 가능성, 기업 대표 자질을... ","Wed, 28 Aug 2024 11:38:00 +0900"
시중은행 2분기 <b>부실</b>채권비율 0.53%…3개월새 0.03%p↑,https://www.seoultimes.news/news/article.html?no=2000057303,https://www.seoultimes.news/news/article.html?no=2000057303,부문별로 <b>기업</b>여신 <b>부실</b>채권비율은 0.65%으로 3개월새 0.04%p 올랐다. 이중 대<b>기업</b>(0.44%) 여신이 0.04%p 하락한 반면 중소<b>기업</b>(0.77%) 여신은 0.08%p 상승했다. 가계여신은 0.27%로 전분기 말과 비슷했다. 주택담보대출(0.... ,"Wed, 28 Aug 2024 11:37:00 +0900"
2분기 은행 <b>부실</b>채권 6조원 넘어…4년 만에 '최대',https://www.startuptoday.co.kr/news/articleView.html?idxno=332751,https://www.startuptoday.co.kr/news/articleView.html?idxno=332751,이는 중소<b>기업</b>을 중심으로 <b>부실</b>채권비율 상승세가 지속된 것으로 <b>부실</b> 규모가 4년 만에 최대 수준으로 확대된 것이다. 이로 인해 금감원은 은행의 건전성 강화를 위한 행보를 강화할 것으로 예상된다. 실제로... ,"Wed, 28 Aug 2024 11:26:00 +0900"
[위클리오늘] 국내은행 <b>부실</b>채권 규모 '4년 만에 최고'…중소<b>기업</b> 건전...,http://www.weeklytoday.com/news/articleView.html?idxno=647490,http://www.weeklytoday.com/news/articleView.html?idxno=647490,"부문별 <b>부실</b>채권비율을 보면 중소<b>기업</b> <b>부실</b>채권비율이 0.77%로 가장 높았으며, 신용대출등(0.54%), 대<b>기업</b>(0.44%), 주택담보대출(0.18%) 등이 뒤를 이었다. 이날 금감원은 &quot;6월 말 국내은행의 <b>부실</b>채권비율은 <b>부실</b>채권... ","Wed, 28 Aug 2024 11:26:00 +0900"
국내은행 <b>부실</b>채권비율 0.53%로 상승…신규 <b>부실</b>채권 증가 영향 [금감원...,http://www.newsroad.co.kr/news/articleView.html?idxno=30864,http://www.newsroad.co.kr/news/articleView.html?idxno=30864,"부문별로는 중소<b>기업</b>여신 <b>부실</b>채권비율이 0.77%로 가장 높은 상승세를 보였으며, 가계여신 <b>부실</b>채권비율은 0.27%로 전분기와 유사한 수준을 유지했다. 신용카드채권의 <b>부실</b>채권비율은 1.60%로 소폭 하락했다. 금감원은... ","Wed, 28 Aug 2024 11:24:00 +0900"
은행 <b>부실</b>채권 4년 만에 최대... 중소<b>기업</b> '흔들',https://www.hankookilbo.com/News/Read/A2024082809100003862?did=NA,https://n.news.naver.com/mnews/article/469/0000820040?sid=101,"부문별로 보면 <b>기업</b> 여신의 <b>부실</b>채권 비율은 0.65%로 전 분기보다 0.04%포인트 상승했다. 대<b>기업</b> 여신(0.44%)은 0.04%포인트 내렸지만, 중소법인(0.77%)과 개인사업자 여신(0.44%)이 각각 0.11%포인트, 0.03%포인트 올랐다.... ","Wed, 28 Aug 2024 11:19:00 +0900"
"충남도, 지역 우수 건설<b>기업</b> 발굴·인증 나서",http://www.ccnnews.co.kr/news/articleView.html?idxno=345392,http://www.ccnnews.co.kr/news/articleView.html?idxno=345392,"아울러 영업정지 이상 행정처분을 받은 경우, 부도·회생 등 <b>부실기업</b>에 해당할 경우, 중대재해 발생 이력이 있는 경우에는 선정 대상에서 제외한다. 면담에서는 공사 수행 능력, 시장 진출 가능성, 기업 대표 자질을... ","Wed, 28 Aug 2024 11:18:00 +0900"
늘린 <b>기업</b>대출이 <b>부실</b> 부메랑…건전성 관리 비상,http://www.m-i.kr/news/articleView.html?idxno=1154034,http://www.m-i.kr/news/articleView.html?idxno=1154034,한 은행권 관계자는 <b>기업</b>대출 <b>부실</b>채권 규모가 아직 심각한 수준은 아니라고 본다&quot;면서도 &quot;향후 리스크로 작용할 수 있는 만큼 꾸준히 모니터링하며 관리해 나갈 것&quot;이라고 말했다. 앞서 한국은행은 지난 6월... ,"Wed, 28 Aug 2024 11:14:00 +0900"
상반기 은행 <b>부실</b> 채권 14.4조…3개월 새 1조 늘어,https://www.ngetnews.com/news/articleView.html?idxno=511223,https://www.ngetnews.com/news/articleView.html?idxno=511223,"<b>기업</b> 여신 <b>부실</b> 채권이 11.6조원으로 가장 많았고 가계 여신(2.6조원), 신용카드채권(0.2조원)이 뒤를 이었다. 같은 기간 대손충당금 잔액(27.1조원)은 상·매각 확대 등으로 전분기말(27.2조원) 대비 0.1조원 감소했고... ","Wed, 28 Aug 2024 11:10:00 +0900"
국내 은행 <b>부실</b>채권 14.4조…4년 만에 최고치,http://www.newsfc.co.kr/news/articleView.html?idxno=66279,http://www.newsfc.co.kr/news/articleView.html?idxno=66279,"<b>기업</b>규모별로 보면, 대<b>기업</b>(0.5조원)은 전분기(0.3조원) 대비 0.2조원 증가하는데 그쳤지만 중소<b>기업</b>(4.5조원)은 전분기(2.8조원) 대비 1.7조원 증가하는 등 중소<b>기업</b> <b>부실</b>채권 규모가 빠르게 늘었다. 가계여신... ","Wed, 28 Aug 2024 11:08:00 +0900"
2분기 은행 <b>부실</b>채권 6.4조 신규발생,https://news.heraldcorp.com/view.php?ud=20240828050272,https://n.news.naver.com/mnews/article/016/0002355282?sid=101,"부문별로 보면 <b>기업</b>여신의 <b>부실</b>채권비율은 0.65%로 전분기보다 0.04%포인트 상승했다. 대<b>기업</b>여신(0.44%)이 0.04%포인트 내렸지만, 중소법인(0.69→0.77%)과 개인사업자여신(0.41→0.44%)이 각각 0.11%포인트, 0.03%포인트... ","Wed, 28 Aug 2024 11:07:00 +0900"
6월말 은행 <b>부실</b>채권 14.4조…7개 분기 연속 증가,https://cwn.kr/article/1065577414146097,https://cwn.kr/article/1065577414146097,"부문별 <b>부실</b>채권 비율을 보면 <b>기업</b>여신 <b>부실</b>채권비율은 0.65%로 전분기말(0.61%) 대비 0.04%p 상승했다. 1년 전(0.49%)과 비교하면 0.16%p 오른 수준이다. 대<b>기업</b>여신(0.44%)은 전분기말(0.48%) 대비 0.08%p, 전년 동기(0.57... ","Wed, 28 Aug 2024 10:52:00 +0900"
국내은행 2분기 <b>부실</b>채권 비율 3년 만에 최고,https://www.hani.co.kr/arti/economy/economy_general/1155695.html,https://n.news.naver.com/mnews/article/028/0002704707?sid=101,"부문별로 보면, 특히 중소<b>기업</b>여신 <b>부실</b>채권비율 상승 폭이 컸다. 중소<b>기업</b>여신 <b>부실</b>채권비율(0.77%)은 전분기 말(0.69%) 대비 0.08%포인트 상승했다. 반면 대<b>기업</b>여신 <b>부실</b>채권비율(0.44%)은 전분기 말(0.48%) 대비... ","Wed, 28 Aug 2024 10:44:00 +0900"
국내은행 <b>부실</b>채권 14조 4000억원…전분기말 대비 0.03%p↑,https://www.nspna.com/news/?mode=view&newsid=715167,https://www.nspna.com/news/?mode=view&newsid=715167,부문별 <b>부실</b>채권비율을 살펴보면 <b>기업</b>여신 <b>부실</b>채권비율은 0.65%로 전분기말 대비 0.04%p 상승했다. 대<b>기업</b>여신은 0.44%로 전분기말 대비 0.04%p 하락한 반면 중소<b>기업</b> 여신은 0.77%로 전분기말 대비 0.08%p 상승했다.... ,"Wed, 28 Aug 2024 10:42:00 +0900"
6월 은행 <b>부실</b>채권비율 0.53%…전 분기比 0.03%↑,http://www.efnews.co.kr/news/articleView.html?idxno=114262,http://www.efnews.co.kr/news/articleView.html?idxno=114262,"부문별로 <b>기업</b>여신 <b>부실</b>채권비율은 0.65%로 0.04%p 상승했다. 대<b>기업</b>여신은 0.44%로 0.04%p 하락했고, 중소<b>기업</b>여신은 0.77%로 0.08%p 상승했다. 가계여신 <b>부실</b>채권비율은 0.27%로 전 분기말과 유사한 수준을 보였다.... ","Wed, 28 Aug 2024 10:40:00 +0900"
"또 낙하산…용산 떠난 주기환 민생특보, 유암코行",https://www.sedaily.com/NewsView/2DD6XHAZQF,https://n.news.naver.com/mnews/article/011/0004385217?sid=102,"유암코는 <b>부실</b>채권 매입과 <b>기업</b> 구조조정 업무를 맡기 때문에 투자 난이도가 높고, 리스크 관리도 중요한 편이다. 금융권 내 배테랑들이 유암코에 다수 포진해 있는 이유도 이 때문이다. 한편, 지난 2022년 9월 취임한... ","Wed, 28 Aug 2024 10:36:00 +0900"
"4대 은행, '<b>부실</b>채권' 엇갈린 성적표… KB국민·우리은행 ↑ '고심', 신한...",https://www.ddaily.co.kr/page/view/2024082809325615498,https://n.news.naver.com/mnews/article/138/0002180962?sid=101,"부문별 <b>부실</b>채권비율의 경우 <b>기업</b>여신 <b>부실</b>채권비율은 직전분기말(0.61%)보다 0.04%p 상승한 0.65%였다. 대<b>기업</b>여신이 직전분기말(0.48%)대비 0.04%p 하락한 0.44%, 중소<b>기업</b>여신이 직전분기말(0.69%)대비0.08%p 오른 0.... ","Wed, 28 Aug 2024 10:35:00 +0900"
2분기 말 <b>부실</b>채권 비율 0.03%p↑…<b>기업</b>여신 <b>부실</b> 증가,https://www.ekn.kr/web/view.php?key=20240828026390400,https://www.ekn.kr/web/view.php?key=20240828026390400,"부문별 <b>부실</b>채권 비율을 보면 <b>기업</b>여신 <b>부실</b>채권비율은 전분기 말 대비 0.04%p 상승한 0.65%를 기록했다. 대<b>기업</b> 여신은 0.44%로 0.04%p 하락했고, 중소<b>기업</b> 여신은 0.77%로 0.09%p 상승했다. 가계여신 <b>부실</b>채권... ","Wed, 28 Aug 2024 10:34:00 +0900"
은행 <b>부실</b>채권비율 0.53%로 상승…4년 만에 최고,http://www.fntoday.co.kr/news/articleView.html?idxno=331972,http://www.fntoday.co.kr/news/articleView.html?idxno=331972,"부문별 <b>부실</b>채권비율을 살펴보면 <b>기업</b>여신 <b>부실</b>채권비율은 전분기 말보다 0.04%p 상승한 0.65%였다. 대<b>기업</b>여신이 0.04%p 하락한 0.44%, 중소<b>기업</b>여신이 0.08%p 오른 0.77% 였다. 가계여신은 전분기 말과 유사한 0.27%를... ","Wed, 28 Aug 2024 10:18:00 +0900"
"[단독] 尹 '20년 지기' 주기환, '억대 연봉' 유암코 감사 선임",http://news.tf.co.kr/read/ptoday/2128585.htm,https://n.news.naver.com/mnews/article/629/0000316666?sid=100,유암코는 <b>기업</b> 구조조정과 <b>부실</b>채권(NPL) 관리를 영위하는 곳으로 시중은행과 국책은행이 주주로 구성된 준공<b>기업</b> 성격의 기관이다. 유암코 경영 활동을 감시하는 상임감사는 이에 따른 전문성을 요하는 직이다. 다만 주... ,"Wed, 28 Aug 2024 10:11:00 +0900"
